	13	-12	-27
	7	-12	-27
	7	-18	-27
	13	-18	-27
	13	-12	-27
	13	-12	-33
	7	-12	-33
	7	-18	-33
	13	-18	-33
	13	-12	-33
	7	-12	-33
	7	-12	-27
	13	-12	-27
	13	-18	-27
	13	-18	-33
	7	-18	-33
	7	-18	-27
