	16.732	-10	-9
	15.866	-8.268	-9
	14.134	-8.268	-9
	13.268	-10	-9
	14.134	-11.732	-9
	15.866	-11.732	-9
	16.732	-10	-9
	16.732	-10	-11
	15.866	-8.268	-11
	14.134	-8.268	-11
	13.268	-10	-11
	14.134	-11.732	-11
	15.866	-11.732	-11
	16.732	-10	-11
	16.732	-10	-9
	15.866	-8.268	-11
	15.866	-8.268	-9
	14.134	-8.268	-11
	14.134	-8.268	-9
	13.268	-10	-11
	13.268	-10	-9
	14.134	-11.732	-11
	14.134	-11.732	-9
	15.866	-11.732	-11
	15.866	-11.732	-9
	16.732	-10	-11
	16.732	-10	-9
