-10	-15	-50
-5	-15	-50
-5	-20	-50
-10	-20	-50
-5	-20	-50
-5	-15	-50
0	-15	-50
0	-20	-50
-5	-20	-50
0	-20	-50
0	-15	-50
5	-15	-50
5	-20	-50
0	-20	-50
5	-20	-50
5	-15	-50
10	-15	-50
10	-20	-50
5	-20	-50
10	-20	-50
10	-15	-50
15	-15	-50
15	-20	-50
10	-20	-50
15	-20	-50
15	-15	-50
20	-15	-50
20	-20	-50
15	-20	-50
20	-20	-50
20	-15	-50
25	-15	-50
25	-20	-50
20	-20	-50
25	-20	-50
25	-15	-50
30	-15	-50
30	-20	-50
25	-20	-50
30	-20	-50
30	-15	-50
35	-15	-50
35	-20	-50
30	-20	-50
35	-20	-50
35	-15	-50
40	-15	-50
40	-20	-50
35	-20	-50
40	-20	-50
40	-15	-50
45	-15	-50
45	-20	-50
40	-20	-50
45	-20	-50
45	-15	-50
50	-15	-50
50	-20	-50
45	-20	-50

-50	-15	-50
-50	-10	-50
-45	-10	-50
-45	-15	-50
-50	-15	-50
-45	-15	-50
-45	-10	-50
-40	-10	-50
-40	-15	-50
-45	-15	-50
-40	-15	-50
-40	-10	-50
-35	-10	-50
-35	-15	-50
-40	-15	-50
-35	-15	-50
-35	-10	-50
-30	-10	-50
-30	-15	-50
-35	-15	-50
-30	-15	-50
-30	-10	-50
-25	-10	-50
-25	-15	-50
-30	-15	-50
-25	-15	-50
-25	-10	-50
-20	-10	-50
-20	-15	-50
-25	-15	-50
-20	-15	-50
-20	-10	-50
-15	-10	-50
-15	-15	-50
-20	-15	-50
-15	-15	-50
-15	-10	-50
-10	-10	-50
-10	-15	-50
-15	-15	-50
-10	-15	-50
-10	-10	-50
-5	-10	-50
-5	-15	-50
-10	-15	-50
-5	-15	-50
-5	-10	-50
0	-10	-50
0	-15	-50
-5	-15	-50
0	-15	-50
0	-10	-50
5	-10	-50
5	-15	-50
0	-15	-50
5	-15	-50
5	-10	-50
10	-10	-50
10	-15	-50
5	-15	-50
10	-15	-50
10	-10	-50
15	-10	-50
15	-15	-50
10	-15	-50
15	-15	-50
15	-10	-50
20	-10	-50
20	-15	-50
15	-15	-50
20	-15	-50
20	-10	-50
25	-10	-50
25	-15	-50
20	-15	-50
25	-15	-50
25	-10	-50
30	-10	-50
30	-15	-50
25	-15	-50
30	-15	-50
30	-10	-50
35	-10	-50
35	-15	-50
30	-15	-50
35	-15	-50
35	-10	-50
40	-10	-50
40	-15	-50
35	-15	-50
40	-15	-50
40	-10	-50
45	-10	-50
45	-15	-50
40	-15	-50
45	-15	-50
45	-10	-50
50	-10	-50
50	-15	-50
45	-15	-50

-50	-10	-50
-50	-5	-50
-45	-5	-50
-45	-10	-50
-50	-10	-50
-45	-10	-50
-45	-5	-50
-40	-5	-50
-40	-10	-50
-45	-10	-50
-40	-10	-50
-40	-5	-50
-35	-5	-50
-35	-10	-50
-40	-10	-50
-35	-10	-50
-35	-5	-50
-30	-5	-50
-30	-10	-50
-35	-10	-50
-30	-10	-50
-30	-5	-50
-25	-5	-50
-25	-10	-50
-30	-10	-50
-25	-10	-50
-25	-5	-50
-20	-5	-50
-20	-10	-50
-25	-10	-50
-20	-10	-50
-20	-5	-50
-15	-5	-50
-15	-10	-50
-20	-10	-50
-15	-10	-50
-15	-5	-50
-10	-5	-50
-10	-10	-50
-15	-10	-50
-10	-10	-50
-10	-5	-50
-5	-5	-50
-5	-10	-50
-10	-10	-50
-5	-10	-50
-5	-5	-50
0	-5	-50
0	-10	-50
-5	-10	-50
0	-10	-50
0	-5	-50
5	-5	-50
5	-10	-50
0	-10	-50
5	-10	-50
5	-5	-50
10	-5	-50
10	-10	-50
5	-10	-50
10	-10	-50
10	-5	-50
15	-5	-50
15	-10	-50
10	-10	-50
15	-10	-50
15	-5	-50
20	-5	-50
20	-10	-50
15	-10	-50
20	-10	-50
20	-5	-50
25	-5	-50
25	-10	-50
20	-10	-50
25	-10	-50
25	-5	-50
30	-5	-50
30	-10	-50
25	-10	-50
30	-10	-50
30	-5	-50
35	-5	-50
35	-10	-50
30	-10	-50
35	-10	-50
35	-5	-50
40	-5	-50
40	-10	-50
35	-10	-50
40	-10	-50
40	-5	-50
45	-5	-50
45	-10	-50
40	-10	-50
45	-10	-50
45	-5	-50
50	-5	-50
50	-10	-50
45	-10	-50

-50	-5	-50
-50	0	-50
-45	0	-50
-45	-5	-50
-50	-5	-50
-45	-5	-50
-45	0	-50
-40	0	-50
-40	-5	-50
-45	-5	-50
-40	-5	-50
-40	0	-50
-35	0	-50
-35	-5	-50
-40	-5	-50
-35	-5	-50
-35	0	-50
-30	0	-50
-30	-5	-50
-35	-5	-50
-30	-5	-50
-30	0	-50
-25	0	-50
-25	-5	-50
-30	-5	-50
-25	-5	-50
-25	0	-50
-20	0	-50
-20	-5	-50
-25	-5	-50
-20	-5	-50
-20	0	-50
-15	0	-50
-15	-5	-50
-20	-5	-50
-15	-5	-50
-15	0	-50
-10	0	-50
-10	-5	-50
-15	-5	-50
-10	-5	-50
-10	0	-50
-5	0	-50
-5	-5	-50
-10	-5	-50
-5	-5	-50
-5	0	-50
0	0	-50
0	-5	-50
-5	-5	-50
0	-5	-50
0	0	-50
5	0	-50
5	-5	-50
0	-5	-50
5	-5	-50
5	0	-50
10	0	-50
10	-5	-50
5	-5	-50
10	-5	-50
10	0	-50
15	0	-50
15	-5	-50
10	-5	-50
15	-5	-50
15	0	-50
20	0	-50
20	-5	-50
15	-5	-50
20	-5	-50
20	0	-50
25	0	-50
25	-5	-50
20	-5	-50
25	-5	-50
25	0	-50
30	0	-50
30	-5	-50
25	-5	-50
30	-5	-50
30	0	-50
35	0	-50
35	-5	-50
30	-5	-50
35	-5	-50
35	0	-50
40	0	-50
40	-5	-50
35	-5	-50
40	-5	-50
40	0	-50
45	0	-50
45	-5	-50
40	-5	-50
45	-5	-50
45	0	-50
50	0	-50
50	-5	-50
45	-5	-50

-50	0	-50
-50	5	-50
-45	5	-50
-45	0	-50
-50	0	-50
-45	0	-50
-45	5	-50
-40	5	-50
-40	0	-50
-45	0	-50
-40	0	-50
-40	5	-50
-35	5	-50
-35	0	-50
-40	0	-50
-35	0	-50
-35	5	-50
-30	5	-50
-30	0	-50
-35	0	-50
-30	0	-50
-30	5	-50
-25	5	-50
-25	0	-50
-30	0	-50
-25	0	-50
-25	5	-50
-20	5	-50
-20	0	-50
-25	0	-50
-20	0	-50
-20	5	-50
-15	5	-50
-15	0	-50
-20	0	-50
-15	0	-50
-15	5	-50
-10	5	-50
-10	0	-50
-15	0	-50
-10	0	-50
-10	5	-50
-5	5	-50
-5	0	-50
-10	0	-50
-5	0	-50
-5	5	-50
0	5	-50
0	0	-50
-5	0	-50
0	0	-50
0	5	-50
5	5	-50
5	0	-50
0	0	-50
5	0	-50
5	5	-50
10	5	-50
10	0	-50
5	0	-50
10	0	-50
10	5	-50
15	5	-50
15	0	-50
10	0	-50
15	0	-50
15	5	-50
20	5	-50
20	0	-50
15	0	-50
20	0	-50
20	5	-50
25	5	-50
25	0	-50
20	0	-50
25	0	-50
25	5	-50
30	5	-50
30	0	-50
25	0	-50
30	0	-50
30	5	-50
35	5	-50
35	0	-50
30	0	-50
35	0	-50
35	5	-50
40	5	-50
40	0	-50
35	0	-50
40	0	-50
40	5	-50
45	5	-50
45	0	-50
40	0	-50
45	0	-50
45	5	-50
50	5	-50
50	0	-50
45	0	-50

-50	5	-50
-50	10	-50
-45	10	-50
-45	5	-50
-50	5	-50
-45	5	-50
-45	10	-50
-40	10	-50
-40	5	-50
-45	5	-50
-40	5	-50
-40	10	-50
-35	10	-50
-35	5	-50
-40	5	-50
-35	5	-50
-35	10	-50
-30	10	-50
-30	5	-50
-35	5	-50
-30	5	-50
-30	10	-50
-25	10	-50
-25	5	-50
-30	5	-50
-25	5	-50
-25	10	-50
-20	10	-50
-20	5	-50
-25	5	-50
-20	5	-50
-20	10	-50
-15	10	-50
-15	5	-50
-20	5	-50
-15	5	-50
-15	10	-50
-10	10	-50
-10	5	-50
-15	5	-50
-10	5	-50
-10	10	-50
-5	10	-50
-5	5	-50
-10	5	-50
-5	5	-50
-5	10	-50
0	10	-50
0	5	-50
-5	5	-50
0	5	-50
0	10	-50
5	10	-50
5	5	-50
0	5	-50
5	5	-50
5	10	-50
10	10	-50
10	5	-50
5	5	-50
10	5	-50
10	10	-50
15	10	-50
15	5	-50
10	5	-50
15	5	-50
15	10	-50
20	10	-50
20	5	-50
15	5	-50
20	5	-50
20	10	-50
25	10	-50
25	5	-50
20	5	-50
25	5	-50
25	10	-50
30	10	-50
30	5	-50
25	5	-50
30	5	-50
30	10	-50
35	10	-50
35	5	-50
30	5	-50
35	5	-50
35	10	-50
40	10	-50
40	5	-50
35	5	-50
40	5	-50
40	10	-50
45	10	-50
45	5	-50
40	5	-50
45	5	-50
45	10	-50
50	10	-50
50	5	-50
45	5	-50

-50	10	-50
-50	15	-50
-45	15	-50
-45	10	-50
-50	10	-50
-45	10	-50
-45	15	-50
-40	15	-50
-40	10	-50
-45	10	-50
-40	10	-50
-40	15	-50
-35	15	-50
-35	10	-50
-40	10	-50
-35	10	-50
-35	15	-50
-30	15	-50
-30	10	-50
-35	10	-50
-30	10	-50
-30	15	-50
-25	15	-50
-25	10	-50
-30	10	-50
-25	10	-50
-25	15	-50
-20	15	-50
-20	10	-50
-25	10	-50
-20	10	-50
-20	15	-50
-15	15	-50
-15	10	-50
-20	10	-50
-15	10	-50
-15	15	-50
-10	15	-50
-10	10	-50
-15	10	-50
-10	10	-50
-10	15	-50
-5	15	-50
-5	10	-50
-10	10	-50
-5	10	-50
-5	15	-50
0	15	-50
0	10	-50
-5	10	-50
0	10	-50
0	15	-50
5	15	-50
5	10	-50
0	10	-50
5	10	-50
5	15	-50
10	15	-50
10	10	-50
5	10	-50
10	10	-50
10	15	-50
15	15	-50
15	10	-50
10	10	-50
15	10	-50
15	15	-50
20	15	-50
20	10	-50
15	10	-50
20	10	-50
20	15	-50
25	15	-50
25	10	-50
20	10	-50
25	10	-50
25	15	-50
30	15	-50
30	10	-50
25	10	-50
30	10	-50
30	15	-50
35	15	-50
35	10	-50
30	10	-50
35	10	-50
35	15	-50
40	15	-50
40	10	-50
35	10	-50
40	10	-50
40	15	-50
45	15	-50
45	10	-50
40	10	-50
45	10	-50
45	15	-50
50	15	-50
50	10	-50
45	10	-50

-50	15	-50
-50	20	-50
-45	20	-50
-45	15	-50
-50	15	-50
-45	15	-50
-45	20	-50
-40	20	-50
-40	15	-50
-45	15	-50
-40	15	-50
-40	20	-50
-35	20	-50
-35	15	-50
-40	15	-50
-35	15	-50
-35	20	-50
-30	20	-50
-30	15	-50
-35	15	-50
-30	15	-50
-30	20	-50
-25	20	-50
-25	15	-50
-30	15	-50
-25	15	-50
-25	20	-50
-20	20	-50
-20	15	-50
-25	15	-50
-20	15	-50
-20	20	-50
-15	20	-50
-15	15	-50
-20	15	-50
-15	15	-50
-15	20	-50
-10	20	-50
-10	15	-50
-15	15	-50
-10	15	-50
-10	20	-50
-5	20	-50
-5	15	-50
-10	15	-50
-5	15	-50
-5	20	-50
0	20	-50
0	15	-50
-5	15	-50
0	15	-50
0	20	-50
5	20	-50
5	15	-50
0	15	-50
5	15	-50
5	20	-50
10	20	-50
10	15	-50
5	15	-50
10	15	-50
10	20	-50
15	20	-50
15	15	-50
10	15	-50
15	15	-50
15	20	-50
20	20	-50
20	15	-50
15	15	-50
20	15	-50
20	20	-50
25	20	-50
25	15	-50
20	15	-50
25	15	-50
25	20	-50
30	20	-50
30	15	-50
25	15	-50
30	15	-50
30	20	-50
35	20	-50
35	15	-50
30	15	-50
35	15	-50
35	20	-50
40	20	-50
40	15	-50
35	15	-50
40	15	-50
40	20	-50
45	20	-50
45	15	-50
40	15	-50
45	15	-50
45	20	-50
50	20	-50
50	15	-50
45	15	-50

-50	20	-50
-50	25	-50
-45	25	-50
-45	20	-50
-50	20	-50
-45	20	-50
-45	25	-50
-40	25	-50
-40	20	-50
-45	20	-50
-40	20	-50
-40	25	-50
-35	25	-50
-35	20	-50
-40	20	-50
-35	20	-50
-35	25	-50
-30	25	-50
-30	20	-50
-35	20	-50
-30	20	-50
-30	25	-50
-25	25	-50
-25	20	-50
-30	20	-50
-25	20	-50
-25	25	-50
-20	25	-50
-20	20	-50
-25	20	-50
-20	20	-50
-20	25	-50
-15	25	-50
-15	20	-50
-20	20	-50
-15	20	-50
-15	25	-50
-10	25	-50
-10	20	-50
-15	20	-50
-10	20	-50
-10	25	-50
-5	25	-50
-5	20	-50
-10	20	-50
-5	20	-50
-5	25	-50
0	25	-50
0	20	-50
-5	20	-50
0	20	-50
0	25	-50
5	25	-50
5	20	-50
0	20	-50
5	20	-50
5	25	-50
10	25	-50
10	20	-50
5	20	-50
10	20	-50
10	25	-50
15	25	-50
15	20	-50
10	20	-50
15	20	-50
15	25	-50
20	25	-50
20	20	-50
15	20	-50
20	20	-50
20	25	-50
25	25	-50
25	20	-50
20	20	-50
25	20	-50
25	25	-50
30	25	-50
30	20	-50
25	20	-50
30	20	-50
30	25	-50
35	25	-50
35	20	-50
30	20	-50
35	20	-50
35	25	-50
40	25	-50
40	20	-50
35	20	-50
40	20	-50
40	25	-50
45	25	-50
45	20	-50
40	20	-50
45	20	-50
45	25	-50
50	25	-50
50	20	-50
45	20	-50

-50	25	-50
-50	30	-50
-45	30	-50
-45	25	-50
-50	25	-50
-45	25	-50
-45	30	-50
-40	30	-50
-40	25	-50
-45	25	-50
-40	25	-50
-40	30	-50
-35	30	-50
-35	25	-50
-40	25	-50
-35	25	-50
-35	30	-50
-30	30	-50
-30	25	-50
-35	25	-50
-30	25	-50
-30	30	-50
-25	30	-50
-25	25	-50
-30	25	-50
-25	25	-50
-25	30	-50
-20	30	-50
-20	25	-50
-25	25	-50
-20	25	-50
-20	30	-50
-15	30	-50
-15	25	-50
-20	25	-50
-15	25	-50
-15	30	-50
-10	30	-50
-10	25	-50
-15	25	-50
-10	25	-50
-10	30	-50
-5	30	-50
-5	25	-50
-10	25	-50
-5	25	-50
-5	30	-50
0	30	-50
0	25	-50
-5	25	-50
0	25	-50
0	30	-50
5	30	-50
5	25	-50
0	25	-50
5	25	-50
5	30	-50
10	30	-50
10	25	-50
5	25	-50
10	25	-50
10	30	-50
15	30	-50
15	25	-50
10	25	-50
15	25	-50
15	30	-50
20	30	-50
20	25	-50
15	25	-50
20	25	-50
20	30	-50
25	30	-50
25	25	-50
20	25	-50
25	25	-50
25	30	-50
30	30	-50
30	25	-50
25	25	-50
30	25	-50
30	30	-50
35	30	-50
35	25	-50
30	25	-50
35	25	-50
35	30	-50
40	30	-50
40	25	-50
35	25	-50
40	25	-50
40	30	-50
45	30	-50
45	25	-50
40	25	-50
45	25	-50
45	30	-50
50	30	-50
50	25	-50
45	25	-50

-50	30	-50
-50	35	-50
-45	35	-50
-45	30	-50
-50	30	-50
-45	30	-50
-45	35	-50
-40	35	-50
-40	30	-50
-45	30	-50
-40	30	-50
-40	35	-50
-35	35	-50
-35	30	-50
-40	30	-50
-35	30	-50
-35	35	-50
-30	35	-50
-30	30	-50
-35	30	-50
-30	30	-50
-30	35	-50
-25	35	-50
-25	30	-50
-30	30	-50
-25	30	-50
-25	35	-50
-20	35	-50
-20	30	-50
-25	30	-50
-20	30	-50
-20	35	-50
-15	35	-50
-15	30	-50
-20	30	-50
-15	30	-50
-15	35	-50
-10	35	-50
-10	30	-50
-15	30	-50
-10	30	-50
-10	35	-50
-5	35	-50
-5	30	-50
-10	30	-50
-5	30	-50
-5	35	-50
0	35	-50
0	30	-50
-5	30	-50
0	30	-50
0	35	-50
5	35	-50
5	30	-50
0	30	-50
5	30	-50
5	35	-50
10	35	-50
10	30	-50
5	30	-50
10	30	-50
10	35	-50
15	35	-50
15	30	-50
10	30	-50
15	30	-50
15	35	-50
20	35	-50
20	30	-50
15	30	-50
20	30	-50
20	35	-50
25	35	-50
25	30	-50
20	30	-50
25	30	-50
25	35	-50
30	35	-50
30	30	-50
25	30	-50
30	30	-50
30	35	-50
35	35	-50
35	30	-50
30	30	-50
35	30	-50
35	35	-50
40	35	-50
40	30	-50
35	30	-50
40	30	-50
40	35	-50
45	35	-50
45	30	-50
40	30	-50
45	30	-50
45	35	-50
50	35	-50
50	30	-50
45	30	-50

-50	35	-50
-50	40	-50
-45	40	-50
-45	35	-50
-50	35	-50
-45	35	-50
-45	40	-50
-40	40	-50
-40	35	-50
-45	35	-50
-40	35	-50
-40	40	-50
-35	40	-50
-35	35	-50
-40	35	-50
-35	35	-50
-35	40	-50
-30	40	-50
-30	35	-50
-35	35	-50
-30	35	-50
-30	40	-50
-25	40	-50
-25	35	-50
-30	35	-50
-25	35	-50
-25	40	-50
-20	40	-50
-20	35	-50
-25	35	-50
-20	35	-50
-20	40	-50
-15	40	-50
-15	35	-50
-20	35	-50
-15	35	-50
-15	40	-50
-10	40	-50
